County,County Code,avg_crude_rate,year,crude_rate,aqi_average_ambient_temperature,aqi_nitrogen_dioxide_no2,aqi_outdoor_temperature,aqi_ozone,aqi_pm2_5_local_conditions,aqi_wind_direction_resultant,aqi_wind_speed_resultant,veg_treecover_loss_ha
"Clinton County, IA",19045,96.30588235294118,2006,95.0,12.7783335,,58.971514,0.042034,13.685417,,,1.0
"Clinton County, IA",19045,96.30588235294118,2007,91.2,11.1008335,,51.235099,0.045762,13.272449,,,2.0
"Clinton County, IA",19045,96.30588235294118,2008,99.4,9.7160305,,48.0773,0.042268,11.5767845,,,2.0
"Clinton County, IA",19045,96.30588235294118,2009,69.2,9.523551,,48.561073,0.039521,11.215081,,,1.0
"Clinton County, IA",19045,96.30588235294118,2010,120.1,10.7848335,,50.733524,0.04382,12.255652,,,1.0
"Clinton County, IA",19045,96.30588235294118,2011,89.6,11.1027675,,55.5201095,0.042458,10.7537365,193.4908245,2.5588875,1.0
"Clinton County, IA",19045,96.30588235294118,2012,84.2,12.4349765,,55.3076415,0.046603,10.2251525,197.512316,2.5431115,4.0
"Clinton County, IA",19045,96.30588235294118,2013,105.6,10.332421,,49.1828115,0.0420485,10.0759775,194.400478,2.6974625,15.0
"Clinton County, IA",19045,96.30588235294118,2014,148.2,9.589721,,47.32557,0.0413609999999999,9.740255,203.327136,2.80336,9.0
"Clinton County, IA",19045,96.30588235294118,2015,121.8,11.3921325,,50.729742,0.0403069999999999,9.271481,191.0749505,2.584805,1.0
"Clinton County, IA",19045,96.30588235294118,2016,105.7,11.50014,,52.0441745,0.040084,7.958456,196.4253315,2.596555,3.0
"Delaware County, IA",19055,86.74374999999999,2007,61.2,7.582927,,,,12.653659,,,5.0
"Delaware County, IA",19055,86.74374999999999,2008,100.9,7.229915,,,,10.244444,,,6.0
"Delaware County, IA",19055,86.74374999999999,2011,68.0,9.420833,,,,10.158333,,,5.0
"Delaware County, IA",19055,86.74374999999999,2012,68.3,10.802459,,,,9.02623,,,10.0
"Delaware County, IA",19055,86.74374999999999,2013,62.9,8.32069,,,,8.943966,,,12.0
"Delaware County, IA",19055,86.74374999999999,2014,80.4,7.102459,,,,8.953279,,,3.0
"Delaware County, IA",19055,86.74374999999999,2015,80.4,10.058929,,,,8.083036,,,0.0
"Delaware County, IA",19055,86.74374999999999,2016,92.3,10.281308,,,,7.356075,,,0.0
"Emmet County, IA",19063,128.4909090909091,2000,,8.190435,,,,8.788182,,,
"Emmet County, IA",19063,128.4909090909091,2001,119.4,9.047009,,,,9.157265,,,0.0
"Emmet County, IA",19063,128.4909090909091,2002,,7.959821,,,,8.069643,,,1.0
"Emmet County, IA",19063,128.4909090909091,2003,93.2,8.332479,,,,9.637607,,,0.0
"Emmet County, IA",19063,128.4909090909091,2004,104.2,9.215929,,,,8.677876,,,0.0
"Harrison County, IA",19085,142.64117647058828,2000,108.5,,,,0.045094,,,,
"Harrison County, IA",19085,142.64117647058828,2001,128.3,,,,0.042638,,,,3.0
"Harrison County, IA",19085,142.64117647058828,2002,142.7,,,,0.047995,,,,2.0
"Harrison County, IA",19085,142.64117647058828,2003,116.6,,,,0.048743,,,,4.0
"Harrison County, IA",19085,142.64117647058828,2004,129.8,,,,0.044919,,,,3.0
"Harrison County, IA",19085,142.64117647058828,2005,117.2,,,,0.04943,,,,3.0
"Harrison County, IA",19085,142.64117647058828,2006,149.9,,,,0.046836,,,,2.0
"Harrison County, IA",19085,142.64117647058828,2007,184.5,,,,0.044491,,,,2.0
"Harrison County, IA",19085,142.64117647058828,2008,120.4,,,,0.043014,,,,5.0
"Harrison County, IA",19085,142.64117647058828,2009,113.5,,,,0.0403494999999999,,,,4.0
"Harrison County, IA",19085,142.64117647058828,2010,127.3,,,,0.043644,,,,7.0
"Harrison County, IA",19085,142.64117647058828,2011,182.5,,,,0.042668,,157.550507,3.3628185,10.0
"Harrison County, IA",19085,142.64117647058828,2012,82.6,,,,0.048887,,154.7199245,3.480983,12.0
"Harrison County, IA",19085,142.64117647058828,2013,194.2,,,,0.04185025,,159.850681,3.474276,22.0
"Harrison County, IA",19085,142.64117647058828,2014,125.5,,,,0.04069,,164.396475,3.2791365,35.0
"Harrison County, IA",19085,142.64117647058828,2015,217.6,,,,0.04138975,,161.0284755,3.1466785,11.0
"Harrison County, IA",19085,142.64117647058828,2016,183.8,,,,0.0396554999999999,,159.0794345,3.232831,19.0
"Johnson County, IA",19103,44.00588235294117,2000,51.3,10.301639,,,,10.954098,,,
"Johnson County, IA",19103,44.00588235294117,2001,37.9,10.722314,,,,11.65124,,,2.0
"Johnson County, IA",19103,44.00588235294117,2002,48.7,10.608264,,,,11.363636,,,1.0
"Johnson County, IA",19103,44.00588235294117,2003,54.9,10.172727,,,,11.775207,,,1.0
"Johnson County, IA",19103,44.00588235294117,2004,45.4,9.991803,,,,11.012295,,,5.0
"Johnson County, IA",19103,44.00588235294117,2005,53.2,11.163934,,,,13.586885,,,2.0
"Johnson County, IA",19103,44.00588235294117,2006,45.8,10.983333,,,,11.031667,,,3.0
"Johnson County, IA",19103,44.00588235294117,2007,42.6,11.215361,,,,12.154217,,,1.0
"Johnson County, IA",19103,44.00588235294117,2008,52.7,9.126316,,,,10.778947,,,1.0
"Johnson County, IA",19103,44.00588235294117,2009,41.6,9.597391,,,,10.571304,,,1.0
"Johnson County, IA",19103,44.00588235294117,2010,32.9,10.462609,,,,11.473623,,,1.0
"Johnson County, IA",19103,44.00588235294117,2011,34.4,10.41142,,60.597741,,10.193827,188.993475,3.209696,1.0
"Johnson County, IA",19103,44.00588235294117,2012,40.9,12.512424,,54.800254,,9.605152,196.712706,3.458416,4.0
"Johnson County, IA",19103,44.00588235294117,2013,59.4,9.706728,,48.949762,,9.040979,196.065108,3.349541,20.0
"Johnson County, IA",19103,44.00588235294117,2014,29.5,9.786577,,47.219461,,8.886913,200.329182,3.511243,9.0
"Johnson County, IA",19103,44.00588235294117,2015,40.1,10.829494,,50.893179,,8.38118,191.649263,3.20501,10.0
"Johnson County, IA",19103,44.00588235294117,2016,36.8,11.273446,,52.430494,,7.436723,196.023579,3.235815,9.0
"Lee County, IA",19111,125.02941176470588,2007,135.6,13.058475,,,,12.687288,,,4.0
"Lee County, IA",19111,125.02941176470588,2008,178.7,11.227119,,,,11.435593,,,6.0
"Lee County, IA",19111,125.02941176470588,2009,117.1,11.355,,,,10.125833,,,40.0
"Lee County, IA",19111,125.02941176470588,2010,122.7,12.144348,,,,11.809565,,,9.0
"Lee County, IA",19111,125.02941176470588,2011,115.2,12.5870545,,,,11.313675,,,18.0
"Lee County, IA",19111,125.02941176470588,2012,126.4,14.616216,,,,10.910811,,,26.0
"Lee County, IA",19111,125.02941176470588,2013,121.6,9.906364,,,,10.725455,,,35.0
"Lee County, IA",19111,125.02941176470588,2014,153.4,10.420661,,,,10.664463,,,22.0
"Lee County, IA",19111,125.02941176470588,2015,119.8,13.229661,,,,8.689831,,,5.0
"Lee County, IA",19111,125.02941176470588,2016,112.7,14.050442,,,,8.354867,,,37.0
"Linn County, IA",19113,93.91176470588236,2000,83.5,10.145486,7.050505,,0.04272,10.7935065,,,
"Linn County, IA",19113,93.91176470588236,2001,107.5,12.250391666666667,11.307692,,0.0395125,11.6301175,,,4.0
"Linn County, IA",19113,93.91176470588236,2002,90.8,10.270069666666666,10.183962,,0.0427355,11.0719185,,,2.0
"Linn County, IA",19113,93.91176470588236,2003,96.5,9.191661,9.754902,,0.04460025,10.954318,,,3.0
"Linn County, IA",19113,93.91176470588236,2004,98.8,10.162212,8.359813,52.7274815,0.0395805,10.079213,,,6.0
"Linn County, IA",19113,93.91176470588236,2005,95.3,10.979424,,51.094732500000006,0.044499,11.71898,,,1.0
"Linn County, IA",19113,93.91176470588236,2006,115.9,10.6828675,,51.5802515,0.0413955,9.77874,,,6.0
"Linn County, IA",19113,93.91176470588236,2007,104.0,10.7240195,,50.415734,0.044288,11.132773,,,8.0
"Linn County, IA",19113,93.91176470588236,2008,90.6,8.977094,,40.15792966666667,0.041164,10.546518,215.047228,3.311581,5.0
"Linn County, IA",19113,93.91176470588236,2009,89.4,8.954697333333334,,48.29868,0.0389483333333333,9.9835575,206.170805,3.136231,3.0
"Linn County, IA",19113,93.91176470588236,2010,82.8,10.018026999999998,,50.113748,0.0423626666666666,10.638453,206.8229555,3.4946925,2.0
"Linn County, IA",19113,93.91176470588236,2011,81.8,9.900737,,50.106371,0.0423733333333333,10.0437485,198.3675875,3.649209,4.0
"Linn County, IA",19113,93.91176470588236,2012,99.9,11.82094,,52.82726,0.0466253333333333,9.528045,206.699989,3.26379,18.0
"Linn County, IA",19113,93.91176470588236,2013,91.2,8.778431333333334,,47.665715,0.0418211666666666,9.6713415,211.064063,3.490635,14.0
"Linn County, IA",19113,93.91176470588236,2014,82.3,8.491461333333334,,46.892816,0.039949,9.8571225,215.214941,3.452743,20.0
"Linn County, IA",19113,93.91176470588236,2015,97.8,5.657686333333333,,51.019078,0.0398743333333333,8.8278575,204.523865,3.395765,6.0
"Linn County, IA",19113,93.91176470588236,2016,88.4,12.0896725,,52.37263,0.0395508333333333,7.04053975,208.158431,3.340702,5.0
"Montgomery County, IA",19137,195.0625,2002,247.5,13.924242,,,0.04362,9.415152,,,0.0
"Montgomery County, IA",19137,195.0625,2003,142.7,10.692793,,,0.041346,9.527928,,,0.0
"Montgomery County, IA",19137,195.0625,2004,241.3,10.313158,,,0.035468,8.759292,,,0.0
"Montgomery County, IA",19137,195.0625,2005,124.8,11.841593,,,0.035703,10.976106,,,0.0
"Montgomery County, IA",19137,195.0625,2006,214.7,11.488333,,58.485646,0.037634,9.905833,,,0.0
"Montgomery County, IA",19137,195.0625,2007,,11.448673,,51.28288,0.043796,9.990265,,,1.0
"Montgomery County, IA",19137,195.0625,2008,258.7,8.966379,,48.517139,0.040739,8.806034,,,1.0
"Montgomery County, IA",19137,195.0625,2009,166.6,9.566355,,49.042247,0.03857,9.12243,,,0.0
"Montgomery County, IA",19137,195.0625,2010,260.7,10.774359,,50.395341,0.043033,9.923932,,,0.0
"Montgomery County, IA",19137,195.0625,2011,178.3,10.90991,,50.680627,0.04074,9.010811,181.095124,3.559913,0.0
"Montgomery County, IA",19137,195.0625,2012,160.9,13.101681,,54.166533,0.046575,8.768067,194.096366,3.690204,0.0
"Montgomery County, IA",19137,195.0625,2013,210.8,9.800847,,48.583562,0.039658,8.233051,203.186543,3.795204,1.0
"Montgomery County, IA",19137,195.0625,2014,181.9,9.3575,,48.061978,0.039648,7.728333,195.76123,3.686391,4.0
"Montgomery County, IA",19137,195.0625,2015,244.5,11.291597,,51.400526,0.0388585,6.986555,192.664655,3.289449,0.0
"Montgomery County, IA",19137,195.0625,2016,127.1,12.012295,,52.839585,0.0384675,6.095902,197.420495,3.398347,0.0
"Muscatine County, IA",19139,94.85882352941177,2000,93.5,8.238674,,,,12.5715595,,,
"Muscatine County, IA",19139,94.85882352941177,2001,105.4,11.630579,,,,13.132231,,,1.0
"Muscatine County, IA",19139,94.85882352941177,2002,105.4,11.478333,,,,12.760833,,,1.0
"Muscatine County, IA",19139,94.85882352941177,2003,117.6,11.099167,,,,13.189167,,,0.0
"Muscatine County, IA",19139,94.85882352941177,2004,105.4,11.094262,,,,11.829508,,,2.0
"Muscatine County, IA",19139,94.85882352941177,2005,124.1,12.22314,,,,13.897521,,,1.0
"Muscatine County, IA",19139,94.85882352941177,2006,64.1,12.19,,,,11.745833,,,1.0
"Muscatine County, IA",19139,94.85882352941177,2007,66.2,11.593884,,,,14.178287,,,1.0
"Muscatine County, IA",19139,94.85882352941177,2008,80.0,9.912384,,,,12.543963,,,3.0
"Muscatine County, IA",19139,94.85882352941177,2009,63.1,10.001869333333334,,,,11.544876,,,1.0
"Muscatine County, IA",19139,94.85882352941177,2010,81.9,11.361260666666666,,,,12.822000666666668,,,0.0
"Muscatine County, IA",19139,94.85882352941177,2011,107.6,11.498119,,61.566126,,11.944373,174.05942249999998,2.821389,3.0
"Muscatine County, IA",19139,94.85882352941177,2012,102.6,12.98418125,,54.642849,,10.5488045,185.47861233333333,2.9910373333333333,3.0
"Muscatine County, IA",19139,94.85882352941177,2013,111.8,10.654547400000002,,50.045917,,10.500075,192.0477023333333,3.112954,20.0
"Muscatine County, IA",19139,94.85882352941177,2014,95.4,9.6687366,,48.359858,,10.6276978,196.7471963333333,3.128353,4.0
"Muscatine County, IA",19139,94.85882352941177,2015,86.0,11.911673,,51.93531,,8.7515546,181.85239766666663,2.8885723333333337,2.0
"Muscatine County, IA",19139,94.85882352941177,2016,102.5,12.5087434,,53.703921,,7.7423524,187.78023266666665,2.837965666666667,2.0
"Palo Alto County, IA",19147,138.46,2000,108.4,,,,0.046435,,,,
"Palo Alto County, IA",19147,138.46,2001,129.3,,,,0.040051,,,,1.0
"Palo Alto County, IA",19147,138.46,2002,141.5,,,,0.041724,,,,1.0
"Palo Alto County, IA",19147,138.46,2003,143.6,,,,0.041379,,,,0.0
"Palo Alto County, IA",19147,138.46,2004,153.8,,,,0.037197,,,,0.0
"Palo Alto County, IA",19147,138.46,2005,,10.332727,,,0.040729,10.109091,,,1.0
"Palo Alto County, IA",19147,138.46,2006,104.3,10.312605,,54.384823,0.038366,9.126891,,,0.0
"Palo Alto County, IA",19147,138.46,2007,188.0,9.578761,,47.576844,0.035564,9.306195,,,1.0
"Palo Alto County, IA",19147,138.46,2008,116.0,8.253448,,44.21257,0.03507,8.631034,,,0.0
"Palo Alto County, IA",19147,138.46,2009,115.7,7.35641,,44.910357,0.040645,9.111966,,,0.0
"Palo Alto County, IA",19147,138.46,2010,106.1,9.986726,,46.738435,0.043043,8.519469,,,1.0
"Palo Alto County, IA",19147,138.46,2011,203.0,9.058475,,46.850726,0.041778,9.139831,195.29418,5.811201,0.0
"Palo Alto County, IA",19147,138.46,2012,150.8,10.729412,,50.674405,0.044678,8.672269,183.446226,5.497394,1.0
"Palo Alto County, IA",19147,138.46,2013,163.4,7.85042,,44.559857,0.041756,8.009244,176.543509,4.993567,1.0
"Palo Alto County, IA",19147,138.46,2014,,7.835,,43.879944,0.039152,7.83,185.394926,4.807599,3.0
"Palo Alto County, IA",19147,138.46,2015,120.4,9.373636,,47.830622,0.0403,7.396364,176.004256,4.865816,0.0
"Palo Alto County, IA",19147,138.46,2016,132.6,10.807143,,48.095102,0.0381014999999999,6.569643,180.742184,4.691734,2.0
"Polk County, IA",19153,83.65882352941176,2000,91.3,11.344316333333332,,,0.035089,10.470045,,,
"Polk County, IA",19153,83.65882352941176,2001,77.9,12.9387715,25.098214,,0.037542,10.607954333333334,,,9.0
"Polk County, IA",19153,83.65882352941176,2002,87.7,11.541081,25.054839,,0.035231,10.490806666666666,,,7.0
"Polk County, IA",19153,83.65882352941176,2003,92.5,11.57794225,22.972145,,0.030894,10.637736,,,3.0
"Polk County, IA",19153,83.65882352941176,2004,77.8,11.3305795,21.143678,,0.036592,9.573092666666668,,,6.0
"Polk County, IA",19153,83.65882352941176,2005,80.7,12.15020525,22.897436,,0.04379,11.109310333333331,,,5.0
"Polk County, IA",19153,83.65882352941176,2006,79.3,12.3477825,20.260274000000003,59.583449,0.040167,9.017476333333333,,,5.0
"Polk County, IA",19153,83.65882352941176,2007,80.1,11.349197,19.102484,51.138562,0.041407,10.918942,,,4.0
"Polk County, IA",19153,83.65882352941176,2008,83.9,9.101315,19.659341,52.164129,0.037047,9.643392,,,3.0
"Polk County, IA",19153,83.65882352941176,2009,87.8,9.129378333333332,20.060942,50.585588,0.035294,9.155643,,,2.0
"Polk County, IA",19153,83.65882352941176,2010,65.5,10.949917333333334,19.566667,51.583468,0.037306,10.0687115,205.300865,3.757414,2.0
"Polk County, IA",19153,83.65882352941176,2011,88.4,10.871402333333334,17.632362,52.197235,0.039254,9.488408499999998,201.950646,3.897212,7.0
"Polk County, IA",19153,83.65882352941176,2012,88.3,12.526634,18.257849,55.926449,0.044276,9.1656185,204.243636,3.817022,3.0
"Polk County, IA",19153,83.65882352941176,2013,81.3,9.8804015,17.514674499999998,49.068575,0.04058,8.947803,208.425445,3.973315,18.0
"Polk County, IA",19153,83.65882352941176,2014,83.5,9.84607575,16.634168,49.206893,0.0379835,8.718955333333334,208.975297,4.07876,20.0
"Polk County, IA",19153,83.65882352941176,2015,87.2,12.288001333333334,16.0809335,53.450434,0.0395975,7.522210999999999,201.225584,3.78132,9.0
"Polk County, IA",19153,83.65882352941176,2016,89.0,13.217714999999998,15.0868155,54.58859,0.0389975,7.075209666666666,206.351854,3.905485,4.0
"Pottawattamie County, IA",19155,117.86470588235296,2000,102.6,11.936975,,,,9.825862,,,
"Pottawattamie County, IA",19155,117.86470588235296,2001,127.3,12.584746,,,,10.477119,,,4.0
"Pottawattamie County, IA",19155,117.86470588235296,2002,113.1,11.747458,,,,10.583051,,,2.0
"Pottawattamie County, IA",19155,117.86470588235296,2003,120.5,11.861157,,,,10.997521,,,2.0
"Pottawattamie County, IA",19155,117.86470588235296,2004,115.9,11.580508,,,,9.390678,,,5.0
"Pottawattamie County, IA",19155,117.86470588235296,2005,105.3,12.068067,,,,12.394118,,,3.0
"Pottawattamie County, IA",19155,117.86470588235296,2006,113.4,12.82521,,,,10.910924,,,3.0
"Pottawattamie County, IA",19155,117.86470588235296,2007,142.5,12.370588,,,,11.221849,,,1.0
"Pottawattamie County, IA",19155,117.86470588235296,2008,140.6,10.746957,,,,10.277391,,,6.0
"Pottawattamie County, IA",19155,117.86470588235296,2009,118.0,5.739449,,,,10.226271,,,2.0
"Pottawattamie County, IA",19155,117.86470588235296,2010,110.6,11.8700285,,,,12.107317,,,2.0
"Pottawattamie County, IA",19155,117.86470588235296,2011,107.0,11.805789,,,,10.239316,,,5.0
"Pottawattamie County, IA",19155,117.86470588235296,2012,86.1,13.4980895,,,,10.8,,,5.0
"Pottawattamie County, IA",19155,117.86470588235296,2013,141.1,10.2525974,,,,9.6838095,,,6.0
"Pottawattamie County, IA",19155,117.86470588235296,2014,127.7,11.933626,,,,8.989448,,,25.0
"Pottawattamie County, IA",19155,117.86470588235296,2015,118.7,12.785308,,,,8.387610500000001,,,7.0
"Pottawattamie County, IA",19155,117.86470588235296,2016,113.3,13.8315324,,,,7.332826,,,9.0
"Scott County, IA",19163,93.77647058823528,2000,87.6,10.6399625,13.359504,,0.0453439999999999,12.379571,,,
"Scott County, IA",19163,93.77647058823528,2001,98.6,12.051325666666663,12.169884,,0.046635,12.818956,,,0.0
"Scott County, IA",19163,93.77647058823528,2002,98.0,11.072394,10.714286,,0.047825,12.159316,,,1.0
"Scott County, IA",19163,93.77647058823528,2003,110.1,10.556314,13.551532,,0.048054,12.0281055,,,2.0
"Scott County, IA",19163,93.77647058823528,2004,95.5,11.075717666666668,10.186813,,0.04175,10.711061,,,1.0
"Scott County, IA",19163,93.77647058823528,2005,103.4,12.10644775,8.717264,,0.048908,13.680338333333331,,,3.0
"Scott County, IA",19163,93.77647058823528,2006,87.1,11.48935775,18.872485,59.556108,0.0398995,11.373735333333334,,,1.0
"Scott County, IA",19163,93.77647058823528,2007,82.5,11.6879225,18.101105,51.792683333333336,0.04195,13.387593333333331,,,2.0
"Scott County, IA",19163,93.77647058823528,2008,91.5,9.617279,17.536286,48.555385666666666,0.041519,11.941427999999998,,,0.0
"Scott County, IA",19163,93.77647058823528,2009,96.0,9.89313675,14.78324,49.04024433333333,0.039786,11.420657333333333,,,2.0
"Scott County, IA",19163,93.77647058823528,2010,98.7,8.756119833333333,16.810386,50.99858666666666,0.0433925,12.29329325,,,1.0
"Scott County, IA",19163,93.77647058823528,2011,103.6,11.426891500000002,16.452676,53.55685725,0.042244,11.26026175,191.9795234,3.3960816,1.0
"Scott County, IA",19163,93.77647058823528,2012,82.3,12.6756222,16.84386,54.2751415,0.047387,10.1686195,205.5117796,3.3283232,1.0
"Scott County, IA",19163,93.77647058823528,2013,87.4,10.123308666666668,15.656587,49.676287,0.0397305,9.9601776,204.5750996,3.3954168,9.0
"Scott County, IA",19163,93.77647058823528,2014,86.3,9.8524488,14.583929,47.812816,0.0400585,9.880268,205.42455925,3.7558255,7.0
"Scott County, IA",19163,93.77647058823528,2015,83.6,11.769549,14.423416,51.35852833333333,0.0398079999999999,9.25422125,197.750909,3.47392,5.0
"Scott County, IA",19163,93.77647058823528,2016,102.0,12.3789046,13.51453,51.346054,0.03989875,7.9629025,204.10479025,3.5309305,9.0
"Story County, IA",19169,58.0529411764706,2000,60.0,10.292453,,,0.037185,9.816038,,,
"Story County, IA",19169,58.0529411764706,2001,59.8,10.871186,,,0.033112,10.278814,,,0.0
"Story County, IA",19169,58.0529411764706,2002,53.7,10.467257,,,0.037146,9.877876,,,0.0
"Story County, IA",19169,58.0529411764706,2003,67.0,,,,0.037014,,,,0.0
"Story County, IA",19169,58.0529411764706,2004,54.4,,,,0.034094,,,,0.0
"Story County, IA",19169,58.0529411764706,2005,62.7,,,,0.039416,,,,0.0
"Story County, IA",19169,58.0529411764706,2006,59.0,,,,0.040176,,,,0.0
"Story County, IA",19169,58.0529411764706,2007,57.8,,,,0.042261,,,,1.0
"Story County, IA",19169,58.0529411764706,2008,62.6,,,,0.039695,,,,1.0
"Story County, IA",19169,58.0529411764706,2009,49.3,,,,0.03765,,182.839423,5.374369,1.0
"Story County, IA",19169,58.0529411764706,2010,49.1,,,,0.039804,,202.6085775,4.795952,0.0
"Story County, IA",19169,58.0529411764706,2011,50.6,,,,0.039512,,190.397415,4.471482,1.0
"Story County, IA",19169,58.0529411764706,2012,47.9,,,,0.044224,,192.777139,4.139253,1.0
"Story County, IA",19169,58.0529411764706,2013,63.1,,,,0.0418435,,203.011003,4.289726,13.0
"Story County, IA",19169,58.0529411764706,2014,47.2,,,,0.040378,,202.737274,4.339142,3.0
"Story County, IA",19169,58.0529411764706,2015,67.5,,,,0.0390095,,190.60035,3.997845,0.0
